Sector_ID,Tree_Density_Pct,Fuel_Moisture_Content_Pct,Slope_Steepness_Deg,Temperature_C,Humidity_Pct,Wind_Speed_MPH,Active_Hotspot,Fire_Occurred
SEC-002,0.45,0.18,3,12.3,32.5,46.1,0,1
SEC-007,0.9,0.06,28,20.2,69.9,48.8,0,1
SEC-019,0.92,0.05,4,12.5,26.7,10.6,0,0
SEC-002,0.45,0.18,3,37.0,19.6,41.2,0,1
SEC-003,0.7,0.11,35,44.6,36.7,52.2,0,1
SEC-001,0.85,0.08,22,16.0,5.1,52.3,0,1
SEC-038,0.87,0.06,12,42.7,20.5,28.4,0,1
SEC-038,0.87,0.06,12,12.3,30.6,27.1,0,0
SEC-002,0.45,0.18,3,25.4,21.2,35.6,0,0
SEC-038,0.87,0.06,12,25.2,45.7,30.4,0,0
SEC-003,0.7,0.11,35,24.7,30.2,35.4,0,0
SEC-019,0.92,0.05,4,20.7,61.6,5.6,0,0
SEC-009,0.8,0.07,31,17.4,38.4,56.6,0,0
SEC-043,0.89,0.05,30,33.1,37.2,3.7,0,0
SEC-019,0.92,0.05,4,25.6,78.8,9.3,1,1
SEC-050,0.81,0.06,25,40.1,6.2,26.4,0,1
SEC-038,0.87,0.06,12,18.1,70.3,30.3,0,0
SEC-043,0.89,0.05,30,44.3,35.1,46.2,0,1
SEC-003,0.7,0.11,35,41.1,51.7,27.3,0,0
SEC-019,0.92,0.05,4,14.3,59.9,5.0,0,0
SEC-007,0.9,0.06,28,17.5,50.6,1.0,0,0
SEC-009,0.8,0.07,31,39.8,47.6,59.6,0,1
SEC-003,0.7,0.11,35,16.8,54.7,25.5,0,0
SEC-043,0.89,0.05,30,12.6,20.1,41.2,0,1
SEC-043,0.89,0.05,30,16.2,53.2,45.3,0,1
SEC-003,0.7,0.11,35,28.9,62.4,3.2,0,0
SEC-019,0.92,0.05,4,13.2,65.5,24.4,0,0
SEC-050,0.81,0.06,25,14.6,25.4,54.3,0,1
SEC-050,0.81,0.06,25,29.2,71.4,37.7,0,0
SEC-023,0.1,0.04,45,40.7,8.0,17.7,0,1
SEC-002,0.45,0.18,3,40.4,74.1,32.4,0,0
SEC-038,0.87,0.06,12,41.0,43.1,27.5,0,0
SEC-001,0.85,0.08,22,41.8,69.2,26.4,0,0
SEC-003,0.7,0.11,35,25.5,24.4,20.9,0,0
SEC-001,0.85,0.08,22,18.3,16.0,52.4,0,1
SEC-019,0.92,0.05,4,13.0,41.4,47.2,0,0
SEC-009,0.8,0.07,31,29.2,5.4,50.6,0,1
SEC-003,0.7,0.11,35,24.8,55.2,20.2,0,0
SEC-001,0.85,0.08,22,38.1,14.3,15.0,1,1
SEC-001,0.85,0.08,22,25.3,42.3,12.6,0,0
SEC-001,0.85,0.08,22,37.0,6.6,12.2,0,1
SEC-043,0.89,0.05,30,21.3,14.5,51.2,0,1
SEC-003,0.7,0.11,35,17.7,48.4,41.3,0,1
SEC-001,0.85,0.08,22,32.2,33.1,21.2,0,0
SEC-009,0.8,0.07,31,43.8,14.3,27.7,0,1
SEC-003,0.7,0.11,35,34.1,61.5,17.6,0,0
SEC-038,0.87,0.06,12,30.0,26.8,57.5,0,1
SEC-050,0.81,0.06,25,38.6,25.4,43.3,0,1
SEC-003,0.7,0.11,35,23.1,59.3,52.6,0,1
SEC-038,0.87,0.06,12,37.5,24.1,52.5,0,1
SEC-023,0.1,0.04,45,31.3,47.8,36.6,0,0
SEC-023,0.1,0.04,45,44.7,35.4,1.4,0,0
SEC-019,0.92,0.05,4,32.3,38.5,55.9,0,1
SEC-043,0.89,0.05,30,24.5,39.8,51.0,1,1
SEC-003,0.7,0.11,35,27.8,13.8,27.1,0,0
SEC-038,0.87,0.06,12,40.4,63.3,29.4,0,0
SEC-050,0.81,0.06,25,44.1,27.3,19.8,0,0
SEC-003,0.7,0.11,35,33.0,20.2,38.3,0,0
SEC-007,0.9,0.06,28,13.3,69.2,6.2,0,0
SEC-023,0.1,0.04,45,15.7,40.3,49.6,0,1
SEC-003,0.7,0.11,35,12.7,25.9,12.4,0,0
SEC-001,0.85,0.08,22,31.4,63.5,58.9,0,1
SEC-019,0.92,0.05,4,44.5,14.9,37.3,0,1
SEC-001,0.85,0.08,22,42.6,5.4,7.9,0,1
SEC-043,0.89,0.05,30,27.3,61.9,29.6,0,0
SEC-038,0.87,0.06,12,31.9,49.6,16.1,0,0
SEC-019,0.92,0.05,4,20.2,60.6,36.6,0,0
SEC-003,0.7,0.11,35,41.5,48.0,11.2,0,0
SEC-002,0.45,0.18,3,21.4,27.4,4.8,0,0
SEC-009,0.8,0.07,31,38.7,20.3,49.1,0,1
SEC-003,0.7,0.11,35,31.9,69.1,45.9,0,1
SEC-009,0.8,0.07,31,25.4,74.7,39.2,0,0
SEC-003,0.7,0.11,35,44.0,14.3,4.8,0,1
SEC-009,0.8,0.07,31,30.7,65.3,43.4,0,1
SEC-050,0.81,0.06,25,24.4,21.2,14.6,0,0
SEC-050,0.81,0.06,25,19.9,42.2,19.7,0,0
SEC-023,0.1,0.04,45,23.8,56.0,50.1,0,0
SEC-038,0.87,0.06,12,31.8,73.0,57.7,0,1
SEC-002,0.45,0.18,3,44.5,30.1,49.7,0,1
SEC-002,0.45,0.18,3,34.5,70.1,42.9,0,1
SEC-001,0.85,0.08,22,25.9,73.8,43.3,0,1
SEC-050,0.81,0.06,25,40.1,60.4,41.3,1,1
SEC-050,0.81,0.06,25,17.7,47.8,2.0,0,0
SEC-043,0.89,0.05,30,12.5,9.9,57.2,0,1
SEC-050,0.81,0.06,25,14.0,53.6,32.3,0,0
SEC-043,0.89,0.05,30,41.7,43.6,38.1,0,0
SEC-050,0.81,0.06,25,44.1,29.7,29.2,0,0
SEC-001,0.85,0.08,22,21.3,39.2,22.9,0,0
SEC-023,0.1,0.04,45,39.3,7.6,33.6,0,1
SEC-050,0.81,0.06,25,23.7,65.7,2.6,0,0
SEC-043,0.89,0.05,30,37.9,72.8,13.3,0,0
SEC-043,0.89,0.05,30,39.0,64.8,50.5,0,1
SEC-050,0.81,0.06,25,43.2,23.5,31.2,0,0
SEC-002,0.45,0.18,3,14.0,56.4,50.8,0,1
SEC-023,0.1,0.04,45,38.9,65.5,25.3,0,0
SEC-023,0.1,0.04,45,24.9,38.5,22.1,0,0
SEC-002,0.45,0.18,3,27.4,26.9,5.4,0,0
SEC-003,0.7,0.11,35,16.9,18.2,2.5,0,0
SEC-003,0.7,0.11,35,44.4,77.6,49.0,0,1
SEC-001,0.85,0.08,22,13.6,59.3,30.8,0,0
SEC-038,0.87,0.06,12,30.8,17.5,57.6,0,1
SEC-009,0.8,0.07,31,12.3,17.2,27.4,0,0
SEC-043,0.89,0.05,30,11.0,40.2,47.6,0,1
SEC-001,0.85,0.08,22,26.0,13.6,44.6,0,1
SEC-002,0.45,0.18,3,24.6,56.1,30.9,0,0
SEC-009,0.8,0.07,31,36.1,10.3,18.0,0,1
SEC-038,0.87,0.06,12,29.5,29.1,41.7,0,1
SEC-002,0.45,0.18,3,23.9,36.7,50.5,0,1
SEC-043,0.89,0.05,30,35.1,5.5,27.5,0,1
SEC-002,0.45,0.18,3,22.4,40.9,38.7,0,0
SEC-001,0.85,0.08,22,42.9,24.8,58.9,0,0
SEC-019,0.92,0.05,4,31.0,48.9,52.4,0,1
SEC-023,0.1,0.04,45,36.3,21.8,52.5,0,1
SEC-019,0.92,0.05,4,36.9,48.0,38.9,0,0
SEC-023,0.1,0.04,45,38.6,54.3,8.1,0,0
SEC-007,0.9,0.06,28,32.6,41.6,31.0,0,0
SEC-002,0.45,0.18,3,21.4,39.6,39.6,0,0
SEC-001,0.85,0.08,22,30.3,38.0,31.9,0,0
SEC-002,0.45,0.18,3,32.6,55.1,55.1,0,1
SEC-003,0.7,0.11,35,36.8,12.6,48.5,0,1
SEC-002,0.45,0.18,3,29.9,31.1,44.2,0,0
SEC-038,0.87,0.06,12,25.8,13.2,14.6,0,0
SEC-001,0.85,0.08,22,25.7,69.6,5.6,0,0
SEC-023,0.1,0.04,45,24.5,10.7,35.9,1,1
SEC-003,0.7,0.11,35,30.5,77.5,22.3,0,0
SEC-001,0.85,0.08,22,43.7,45.9,5.0,0,0
SEC-023,0.1,0.04,45,31.6,67.3,25.9,0,0
SEC-023,0.1,0.04,45,38.2,58.3,8.3,0,0
SEC-019,0.92,0.05,4,38.8,49.8,2.6,0,0
SEC-003,0.7,0.11,35,23.2,63.6,53.8,0,1
SEC-050,0.81,0.06,25,41.3,7.1,53.3,0,1
SEC-050,0.81,0.06,25,35.1,68.7,31.2,0,0
SEC-038,0.87,0.06,12,42.5,60.7,5.0,0,0
SEC-050,0.81,0.06,25,31.9,8.2,3.6,0,0
SEC-023,0.1,0.04,45,35.8,58.7,13.5,0,0
SEC-043,0.89,0.05,30,33.7,31.3,24.2,0,0
SEC-007,0.9,0.06,28,34.0,65.3,16.4,0,0
SEC-043,0.89,0.05,30,28.4,65.2,35.9,0,0
SEC-019,0.92,0.05,4,14.2,57.4,59.2,0,1
SEC-001,0.85,0.08,22,36.0,21.6,28.2,0,0
SEC-050,0.81,0.06,25,29.1,25.8,35.5,0,0
SEC-019,0.92,0.05,4,25.3,59.2,54.8,0,1
SEC-007,0.9,0.06,28,14.0,39.9,4.9,0,0
SEC-009,0.8,0.07,31,40.7,28.5,36.5,0,0
SEC-002,0.45,0.18,3,14.8,24.8,45.7,0,1
SEC-001,0.85,0.08,22,22.7,74.5,21.9,0,0
SEC-038,0.87,0.06,12,10.3,39.5,55.6,0,1
SEC-007,0.9,0.06,28,18.3,53.5,33.6,1,1
SEC-007,0.9,0.06,28,11.4,32.6,56.9,0,1
SEC-043,0.89,0.05,30,25.5,44.7,52.8,0,1
SEC-019,0.92,0.05,4,38.0,37.0,6.7,0,0
SEC-038,0.87,0.06,12,40.4,65.1,57.6,0,1
SEC-050,0.81,0.06,25,40.0,64.7,35.8,0,0
SEC-001,0.85,0.08,22,13.5,41.6,26.8,0,0
SEC-001,0.85,0.08,22,34.7,75.1,5.7,0,0
SEC-050,0.81,0.06,25,15.0,14.5,14.8,0,0
SEC-043,0.89,0.05,30,23.0,12.0,16.3,0,0
SEC-019,0.92,0.05,4,14.9,64.4,29.1,0,0
SEC-002,0.45,0.18,3,29.9,45.4,18.4,0,0
SEC-009,0.8,0.07,31,29.3,53.0,31.1,0,0
SEC-038,0.87,0.06,12,27.6,68.4,11.8,0,0
SEC-038,0.87,0.06,12,12.1,50.3,16.4,0,0
SEC-043,0.89,0.05,30,14.8,75.1,1.2,0,0
SEC-050,0.81,0.06,25,12.0,48.7,55.9,1,1
SEC-023,0.1,0.04,45,21.9,31.3,58.3,0,1
SEC-043,0.89,0.05,30,39.3,49.8,44.3,0,1
SEC-019,0.92,0.05,4,24.7,64.0,26.1,0,0
SEC-003,0.7,0.11,35,38.6,38.3,7.2,0,0
SEC-038,0.87,0.06,12,31.0,27.7,56.5,0,1
SEC-043,0.89,0.05,30,25.5,76.7,2.3,0,0
SEC-023,0.1,0.04,45,41.5,25.4,25.7,0,0
SEC-001,0.85,0.08,22,20.2,56.8,45.5,0,1
SEC-001,0.85,0.08,22,24.6,66.7,40.6,0,1
SEC-009,0.8,0.07,31,33.8,15.7,27.6,0,0
SEC-001,0.85,0.08,22,42.8,65.6,32.1,0,0
SEC-009,0.8,0.07,31,36.7,71.3,58.2,0,1
SEC-038,0.87,0.06,12,34.4,77.0,20.2,0,0
SEC-023,0.1,0.04,45,32.9,16.4,25.7,0,0
SEC-009,0.8,0.07,31,12.6,40.0,23.6,0,0
SEC-043,0.89,0.05,30,20.0,8.5,34.6,0,0
SEC-023,0.1,0.04,45,11.9,68.5,51.6,0,1
SEC-019,0.92,0.05,4,17.1,64.1,52.2,0,1
SEC-001,0.85,0.08,22,16.8,52.2,6.2,0,0
SEC-001,0.85,0.08,22,43.6,73.1,15.1,0,0
SEC-007,0.9,0.06,28,42.8,10.3,34.8,0,1
SEC-002,0.45,0.18,3,13.3,66.2,21.8,0,0
SEC-001,0.85,0.08,22,27.9,38.7,0.4,0,0
SEC-007,0.9,0.06,28,29.7,24.6,12.2,0,0
SEC-038,0.87,0.06,12,17.0,55.3,58.5,0,1
SEC-043,0.89,0.05,30,10.0,27.4,48.5,0,0
SEC-009,0.8,0.07,31,15.7,14.4,16.3,0,0
SEC-023,0.1,0.04,45,13.7,38.2,50.3,0,1
SEC-007,0.9,0.06,28,36.5,7.0,14.1,0,1
SEC-009,0.8,0.07,31,33.7,59.0,17.9,0,0
SEC-019,0.92,0.05,4,33.9,70.5,13.4,0,0
SEC-023,0.1,0.04,45,40.4,10.1,47.8,0,1
SEC-050,0.81,0.06,25,28.9,25.1,56.9,0,1
SEC-023,0.1,0.04,45,19.3,27.8,21.0,0,0
SEC-019,0.92,0.05,4,33.2,22.0,51.2,0,0
SEC-009,0.8,0.07,31,42.3,34.9,58.3,0,1
SEC-002,0.45,0.18,3,13.8,62.4,25.7,0,0
SEC-050,0.81,0.06,25,27.8,29.6,37.2,0,0
SEC-003,0.7,0.11,35,29.1,11.4,27.3,0,0
SEC-003,0.7,0.11,35,12.9,74.6,38.3,0,0
SEC-050,0.81,0.06,25,18.6,33.7,20.3,0,0
SEC-043,0.89,0.05,30,41.2,65.1,32.8,0,0
SEC-009,0.8,0.07,31,26.6,6.6,48.1,0,1
SEC-007,0.9,0.06,28,37.4,10.6,56.4,0,1
SEC-043,0.89,0.05,30,12.6,13.4,58.4,0,0
SEC-002,0.45,0.18,3,25.4,33.1,59.6,0,1
SEC-007,0.9,0.06,28,14.0,64.8,39.3,1,0
SEC-043,0.89,0.05,30,21.1,65.3,33.0,0,0
SEC-001,0.85,0.08,22,25.9,62.8,3.9,0,0
SEC-043,0.89,0.05,30,33.0,62.9,28.3,0,0
SEC-038,0.87,0.06,12,22.8,56.0,29.3,0,0
SEC-050,0.81,0.06,25,21.1,13.3,52.4,0,0
SEC-003,0.7,0.11,35,36.5,39.9,24.8,0,0
SEC-002,0.45,0.18,3,21.4,30.2,31.7,0,0
SEC-002,0.45,0.18,3,19.8,11.0,45.2,0,1
SEC-023,0.1,0.04,45,35.1,64.7,14.6,0,0
SEC-019,0.92,0.05,4,10.3,29.9,24.5,0,0
SEC-023,0.1,0.04,45,19.5,36.4,39.0,0,0
SEC-007,0.9,0.06,28,37.1,26.0,33.6,0,0
SEC-001,0.85,0.08,22,28.9,28.6,2.4,0,0
SEC-019,0.92,0.05,4,28.6,13.6,54.3,0,1
SEC-019,0.92,0.05,4,32.3,35.8,7.7,0,0
SEC-003,0.7,0.11,35,20.4,57.2,17.4,0,0
SEC-019,0.92,0.05,4,13.6,40.2,20.8,0,0
SEC-009,0.8,0.07,31,23.6,60.7,59.6,0,1
SEC-001,0.85,0.08,22,34.6,36.1,50.6,0,1
SEC-003,0.7,0.11,35,37.5,45.1,15.6,0,0
SEC-009,0.8,0.07,31,40.4,37.3,5.6,0,0
SEC-043,0.89,0.05,30,33.6,46.6,32.4,0,0
SEC-002,0.45,0.18,3,40.3,72.7,0.7,0,0
SEC-043,0.89,0.05,30,11.8,51.4,42.7,0,1
SEC-023,0.1,0.04,45,36.7,46.0,45.6,0,1
SEC-019,0.92,0.05,4,17.0,14.4,49.5,0,1
SEC-002,0.45,0.18,3,15.1,44.5,58.2,0,0
SEC-009,0.8,0.07,31,11.4,72.0,35.6,0,0
SEC-002,0.45,0.18,3,16.9,66.9,37.3,0,0
SEC-023,0.1,0.04,45,25.1,32.9,55.8,0,1
SEC-009,0.8,0.07,31,29.0,68.9,32.3,0,0
SEC-002,0.45,0.18,3,39.0,32.6,20.3,1,1
SEC-001,0.85,0.08,22,21.8,75.9,5.9,0,0
SEC-023,0.1,0.04,45,25.4,71.8,36.4,0,0
SEC-050,0.81,0.06,25,10.5,64.9,53.2,0,1
SEC-007,0.9,0.06,28,35.6,6.7,59.8,0,1
SEC-050,0.81,0.06,25,40.3,78.0,46.2,0,1
SEC-050,0.81,0.06,25,43.8,7.8,3.0,0,1
SEC-002,0.45,0.18,3,13.3,73.3,23.3,0,0
SEC-023,0.1,0.04,45,25.3,20.8,8.1,0,0
SEC-038,0.87,0.06,12,23.6,54.3,2.9,0,0
SEC-002,0.45,0.18,3,42.5,31.4,16.4,0,0
SEC-038,0.87,0.06,12,16.0,71.1,24.6,0,0
SEC-019,0.92,0.05,4,30.3,61.0,17.0,0,0
SEC-007,0.9,0.06,28,21.6,74.4,7.5,0,0
SEC-007,0.9,0.06,28,41.6,72.3,41.5,0,0
SEC-002,0.45,0.18,3,11.1,17.0,48.4,0,0
SEC-038,0.87,0.06,12,14.4,12.4,20.5,0,0
SEC-001,0.85,0.08,22,28.6,29.3,6.0,0,0
SEC-007,0.9,0.06,28,27.3,42.9,47.6,0,1
SEC-038,0.87,0.06,12,40.9,21.2,22.7,0,0
SEC-009,0.8,0.07,31,32.4,55.5,34.9,0,0
SEC-001,0.85,0.08,22,44.9,54.7,50.3,0,1
SEC-001,0.85,0.08,22,23.1,65.2,52.7,0,1
SEC-009,0.8,0.07,31,34.2,54.5,36.8,0,0
SEC-043,0.89,0.05,30,19.5,32.8,23.3,0,0
SEC-009,0.8,0.07,31,37.0,61.1,31.1,0,0
SEC-043,0.89,0.05,30,34.9,26.7,49.9,0,1
SEC-050,0.81,0.06,25,33.7,74.2,9.5,0,0
SEC-043,0.89,0.05,30,25.8,52.8,16.2,0,0
SEC-007,0.9,0.06,28,23.4,76.7,27.9,0,0
SEC-001,0.85,0.08,22,17.8,9.7,56.6,0,1
SEC-043,0.89,0.05,30,22.5,40.4,0.4,0,0
SEC-002,0.45,0.18,3,40.0,57.2,18.1,0,0
SEC-007,0.9,0.06,28,26.5,69.0,57.4,0,1
SEC-019,0.92,0.05,4,10.8,67.2,3.3,0,0
SEC-007,0.9,0.06,28,35.6,43.9,28.7,0,0
SEC-002,0.45,0.18,3,44.1,66.6,36.6,0,0
SEC-038,0.87,0.06,12,16.1,74.7,34.3,0,0
SEC-001,0.85,0.08,22,29.7,75.4,8.4,0,0
SEC-002,0.45,0.18,3,13.5,19.3,31.4,0,0
SEC-038,0.87,0.06,12,34.8,57.6,52.5,0,1
SEC-038,0.87,0.06,12,19.8,56.3,59.4,0,1
SEC-019,0.92,0.05,4,21.3,65.8,32.4,0,0
SEC-001,0.85,0.08,22,31.1,62.2,2.2,0,0
SEC-023,0.1,0.04,45,23.4,48.4,6.7,0,0
SEC-001,0.85,0.08,22,31.2,45.8,58.1,0,1
SEC-001,0.85,0.08,22,16.5,58.4,42.0,0,1
SEC-019,0.92,0.05,4,42.0,63.4,51.0,0,1
SEC-038,0.87,0.06,12,35.1,24.4,42.2,0,1
SEC-019,0.92,0.05,4,30.7,28.2,34.5,0,0
SEC-023,0.1,0.04,45,20.0,9.2,37.6,0,0
SEC-007,0.9,0.06,28,37.7,36.6,43.0,0,1
SEC-023,0.1,0.04,45,35.4,76.5,54.2,0,1
SEC-038,0.87,0.06,12,30.7,63.4,16.5,0,0
SEC-023,0.1,0.04,45,24.0,73.6,31.2,0,0
SEC-001,0.85,0.08,22,41.7,54.1,29.7,0,0
SEC-002,0.45,0.18,3,39.5,60.1,35.1,0,0
SEC-007,0.9,0.06,28,38.0,62.5,19.9,0,0
SEC-001,0.85,0.08,22,37.0,35.4,7.1,0,0
SEC-009,0.8,0.07,31,13.8,63.9,39.2,0,0
SEC-050,0.81,0.06,25,30.1,8.4,32.0,0,0
SEC-043,0.89,0.05,30,27.1,46.1,8.5,0,0
SEC-038,0.87,0.06,12,18.8,70.8,29.8,0,0
SEC-009,0.8,0.07,31,27.1,71.3,4.4,0,0
SEC-009,0.8,0.07,31,43.4,43.6,57.6,0,1
SEC-002,0.45,0.18,3,39.3,19.9,9.5,0,0
SEC-009,0.8,0.07,31,32.2,61.1,18.9,0,0
SEC-038,0.87,0.06,12,25.2,61.4,30.4,0,0
SEC-043,0.89,0.05,30,35.9,23.7,53.4,0,1
SEC-050,0.81,0.06,25,29.8,74.9,30.2,1,1
SEC-001,0.85,0.08,22,29.0,19.9,36.8,0,0
SEC-019,0.92,0.05,4,14.5,20.8,35.1,0,0
SEC-003,0.7,0.11,35,18.3,15.2,26.7,0,0
SEC-003,0.7,0.11,35,37.7,53.9,16.2,0,0
SEC-043,0.89,0.05,30,22.1,77.1,27.8,0,0
SEC-001,0.85,0.08,22,35.3,58.0,16.7,0,0
SEC-003,0.7,0.11,35,29.3,79.5,44.0,0,1
SEC-043,0.89,0.05,30,10.8,16.8,48.7,0,1
SEC-002,0.45,0.18,3,21.4,27.7,10.3,0,0
SEC-043,0.89,0.05,30,43.6,64.2,4.1,0,0
SEC-003,0.7,0.11,35,35.6,37.7,19.8,0,0
SEC-003,0.7,0.11,35,34.1,66.2,26.5,0,0
SEC-043,0.89,0.05,30,43.3,62.4,51.3,0,1
SEC-038,0.87,0.06,12,32.1,65.7,18.3,0,0
SEC-003,0.7,0.11,35,14.9,61.3,0.6,0,0
SEC-003,0.7,0.11,35,10.3,49.5,49.1,0,1
SEC-019,0.92,0.05,4,25.9,37.3,14.7,0,0
SEC-019,0.92,0.05,4,42.9,56.3,32.4,0,0
SEC-050,0.81,0.06,25,28.4,46.8,1.4,0,0
SEC-043,0.89,0.05,30,20.3,22.4,58.5,0,1
SEC-009,0.8,0.07,31,38.0,54.7,17.2,0,0
SEC-001,0.85,0.08,22,13.3,22.4,24.2,0,0
SEC-038,0.87,0.06,12,16.7,36.8,37.5,0,0
SEC-043,0.89,0.05,30,35.6,33.3,29.5,0,0
SEC-019,0.92,0.05,4,30.0,30.3,14.4,0,0
SEC-007,0.9,0.06,28,31.9,38.8,17.4,0,0
SEC-050,0.81,0.06,25,11.8,13.5,28.9,0,0
SEC-019,0.92,0.05,4,33.1,10.8,22.0,0,1
SEC-023,0.1,0.04,45,15.8,10.1,10.3,0,0
SEC-019,0.92,0.05,4,11.5,24.3,6.1,0,0
SEC-043,0.89,0.05,30,26.3,74.2,8.8,0,0
SEC-023,0.1,0.04,45,40.4,33.7,28.3,0,0
SEC-038,0.87,0.06,12,27.6,42.0,35.3,0,0
SEC-009,0.8,0.07,31,14.9,76.1,45.4,0,1
SEC-050,0.81,0.06,25,30.9,63.0,37.9,0,0
SEC-038,0.87,0.06,12,42.8,72.6,2.9,0,0
SEC-002,0.45,0.18,3,32.1,30.1,8.6,0,0
SEC-023,0.1,0.04,45,43.1,41.4,0.7,0,0
SEC-002,0.45,0.18,3,32.1,72.7,1.5,0,0
SEC-019,0.92,0.05,4,11.0,67.5,35.1,0,0
SEC-050,0.81,0.06,25,19.3,19.8,44.8,0,1
SEC-019,0.92,0.05,4,28.7,37.7,59.0,0,1
SEC-050,0.81,0.06,25,24.7,67.9,53.7,0,0
SEC-003,0.7,0.11,35,43.8,68.8,49.5,0,1
SEC-038,0.87,0.06,12,26.1,41.2,52.9,0,1
SEC-043,0.89,0.05,30,34.1,62.0,13.4,0,0
SEC-023,0.1,0.04,45,37.6,50.2,39.6,0,0
SEC-050,0.81,0.06,25,44.7,56.5,53.0,0,1
SEC-019,0.92,0.05,4,16.7,26.9,9.5,0,0
SEC-043,0.89,0.05,30,30.3,72.1,57.5,1,1
SEC-023,0.1,0.04,45,30.6,31.7,0.4,0,0
SEC-019,0.92,0.05,4,41.2,54.3,8.6,0,0
SEC-002,0.45,0.18,3,43.8,29.8,37.1,0,0
SEC-009,0.8,0.07,31,37.8,10.4,51.0,0,0
SEC-019,0.92,0.05,4,24.5,18.2,58.5,0,1
SEC-038,0.87,0.06,12,13.4,35.6,41.8,0,1
SEC-002,0.45,0.18,3,33.4,63.2,59.5,0,0
SEC-038,0.87,0.06,12,16.8,62.4,52.6,0,0
SEC-009,0.8,0.07,31,36.6,15.0,56.4,0,1
SEC-038,0.87,0.06,12,20.3,16.6,52.1,0,1
SEC-050,0.81,0.06,25,42.1,67.5,36.3,0,0
SEC-007,0.9,0.06,28,36.2,54.0,14.9,0,0
SEC-023,0.1,0.04,45,22.8,79.0,3.0,0,0
SEC-007,0.9,0.06,28,26.1,32.5,37.7,0,0
SEC-050,0.81,0.06,25,42.7,15.6,53.5,0,0
SEC-019,0.92,0.05,4,21.0,44.9,36.8,0,0
SEC-050,0.81,0.06,25,24.2,37.0,18.7,0,0
SEC-009,0.8,0.07,31,23.0,39.6,23.5,0,0
SEC-003,0.7,0.11,35,11.0,27.4,20.4,0,0
SEC-023,0.1,0.04,45,13.2,19.0,31.4,0,0
SEC-001,0.85,0.08,22,15.8,18.9,4.9,0,0
SEC-043,0.89,0.05,30,21.3,42.9,1.8,0,0
SEC-019,0.92,0.05,4,16.8,11.7,46.6,0,1
SEC-043,0.89,0.05,30,31.5,26.8,2.0,0,0
SEC-001,0.85,0.08,22,34.9,74.9,5.3,0,0
SEC-001,0.85,0.08,22,11.2,59.5,7.5,0,0
SEC-023,0.1,0.04,45,21.6,73.9,19.1,0,0
SEC-003,0.7,0.11,35,13.0,49.7,6.2,0,0
SEC-002,0.45,0.18,3,42.0,52.5,30.4,0,0
SEC-038,0.87,0.06,12,17.4,21.3,51.4,0,1
SEC-007,0.9,0.06,28,12.9,9.8,50.6,0,1
SEC-050,0.81,0.06,25,23.8,33.3,54.7,0,1
SEC-002,0.45,0.18,3,15.1,66.3,32.4,0,0
SEC-009,0.8,0.07,31,36.0,43.4,15.1,0,0
SEC-043,0.89,0.05,30,44.6,28.4,14.8,0,0
SEC-002,0.45,0.18,3,18.2,41.2,35.8,0,0
SEC-002,0.45,0.18,3,37.5,20.1,2.1,0,0
SEC-009,0.8,0.07,31,26.0,8.2,43.8,0,1
SEC-043,0.89,0.05,30,30.2,36.9,25.8,0,0
SEC-043,0.89,0.05,30,25.9,17.9,0.7,0,0
SEC-019,0.92,0.05,4,13.7,49.7,24.9,0,0
SEC-050,0.81,0.06,25,12.4,53.0,11.8,0,0
SEC-001,0.85,0.08,22,31.5,9.4,54.3,0,1
SEC-043,0.89,0.05,30,20.0,45.2,36.7,0,0
SEC-002,0.45,0.18,3,26.7,58.6,7.2,0,0
SEC-043,0.89,0.05,30,37.1,47.2,46.0,0,0
SEC-050,0.81,0.06,25,21.5,60.2,50.7,0,1
SEC-003,0.7,0.11,35,16.4,27.2,54.0,0,1
SEC-002,0.45,0.18,3,34.1,38.8,26.1,0,0
SEC-003,0.7,0.11,35,40.9,67.0,13.2,0,0
SEC-023,0.1,0.04,45,41.4,34.7,28.2,0,0
SEC-019,0.92,0.05,4,31.6,5.6,14.7,0,0
SEC-050,0.81,0.06,25,25.1,24.2,14.5,0,0
SEC-019,0.92,0.05,4,41.6,17.8,9.3,0,0
SEC-050,0.81,0.06,25,11.4,41.1,25.3,0,0
SEC-002,0.45,0.18,3,22.0,42.0,2.4,0,0
SEC-007,0.9,0.06,28,18.1,45.5,53.9,0,1
SEC-023,0.1,0.04,45,21.7,21.4,47.5,0,1
SEC-038,0.87,0.06,12,44.3,65.3,21.1,0,0
SEC-050,0.81,0.06,25,13.8,74.0,54.7,0,1
SEC-023,0.1,0.04,45,31.5,28.5,24.4,0,0
SEC-043,0.89,0.05,30,36.6,42.1,23.6,0,0
SEC-019,0.92,0.05,4,44.9,7.4,59.5,0,0
SEC-007,0.9,0.06,28,34.9,64.6,22.9,0,0
SEC-050,0.81,0.06,25,43.3,69.6,33.1,0,0
SEC-023,0.1,0.04,45,27.0,23.4,43.7,0,1
SEC-043,0.89,0.05,30,31.8,21.3,17.1,0,1
SEC-038,0.87,0.06,12,35.2,58.5,48.4,1,1
SEC-002,0.45,0.18,3,11.6,17.0,10.0,0,0
SEC-023,0.1,0.04,45,40.4,46.8,10.5,0,0
SEC-050,0.81,0.06,25,40.3,55.5,47.1,0,1
SEC-003,0.7,0.11,35,43.0,5.9,55.6,0,1
